Column,Metric,Score
subject_id_x,KSComplement,0.5226130653266332
admittime_y,TVComplement,1.2639728930174954e-08
dischtime,TVComplement,1.2639728930174954e-08
Age,KSComplement,0.852272030886138
gender,TVComplement,0.9515358167871879
ethnicity,TVComplement,0.3230053982417197
insurance,TVComplement,0.5829145729278379
label,KSComplement,0.5802784884789803
dod,TVComplement,0.6512820556011568
charttime,TVComplement,1.2639728041996534e-08
admittime_x,TVComplement,1.2639728930174954e-08
lab_time_from_admit,KSComplement,0.43718752553417484
valuenum,KSComplement,0.6713745688593249
All,Average Shape,0.4286510440924669
subject_id_x and admittime_y,ContingencySimilarity,0.0
subject_id_x and dischtime,ContingencySimilarity,0.0
subject_id_x and Age,CorrelationSimilarity,0.9572461990412982
subject_id_x and gender,ContingencySimilarity,0.3817767700290068
subject_id_x and ethnicity,ContingencySimilarity,0.07885304316296926
subject_id_x and insurance,ContingencySimilarity,0.3293075514768967
subject_id_x and label,CorrelationSimilarity,0.8575215471071673
subject_id_x and dod,ContingencySimilarity,0.19806572241287768
subject_id_x and charttime,ContingencySimilarity,0.0
subject_id_x and admittime_x,ContingencySimilarity,0.0
subject_id_x and lab_time_from_admit,CorrelationSimilarity,0.9449021646729513
subject_id_x and valuenum,CorrelationSimilarity,0.9878030304559332
admittime_y and dischtime,ContingencySimilarity,0.0
admittime_y and Age,ContingencySimilarity,0.0
admittime_y and gender,ContingencySimilarity,0.0
admittime_y and ethnicity,ContingencySimilarity,0.0
admittime_y and insurance,ContingencySimilarity,0.0
admittime_y and label,ContingencySimilarity,0.0
admittime_y and dod,ContingencySimilarity,0.0
admittime_y and charttime,ContingencySimilarity,1.1102230246251565e-16
admittime_y and admittime_x,ContingencySimilarity,0.0
admittime_y and lab_time_from_admit,ContingencySimilarity,0.0
admittime_y and valuenum,ContingencySimilarity,0.0
dischtime and Age,ContingencySimilarity,0.0
dischtime and gender,ContingencySimilarity,0.0
dischtime and ethnicity,ContingencySimilarity,0.0
dischtime and insurance,ContingencySimilarity,0.0
dischtime and label,ContingencySimilarity,0.0
dischtime and dod,ContingencySimilarity,0.0
dischtime and charttime,ContingencySimilarity,1.1102230246251565e-16
dischtime and admittime_x,ContingencySimilarity,0.0
dischtime and lab_time_from_admit,ContingencySimilarity,0.0
dischtime and valuenum,ContingencySimilarity,0.0
Age and gender,ContingencySimilarity,0.7041198752910895
Age and ethnicity,ContingencySimilarity,0.2570898828492054
Age and insurance,ContingencySimilarity,0.4554760591575764
Age and label,CorrelationSimilarity,0.9832452351256776
Age and dod,ContingencySimilarity,0.4316057548923481
Age and charttime,ContingencySimilarity,0.0
Age and admittime_x,ContingencySimilarity,0.0
Age and lab_time_from_admit,CorrelationSimilarity,0.9466098912427265
Age and valuenum,CorrelationSimilarity,0.9398556139321643
gender and ethnicity,ContingencySimilarity,0.32300539792458216
gender and insurance,ContingencySimilarity,0.5427962347305634
gender and label,ContingencySimilarity,0.5802784884789802
gender and dod,ContingencySimilarity,0.5889454258079013
gender and charttime,ContingencySimilarity,0.0
gender and admittime_x,ContingencySimilarity,0.0
gender and lab_time_from_admit,ContingencySimilarity,0.1284691368427503
gender and valuenum,ContingencySimilarity,0.21639798331086324
ethnicity and insurance,ContingencySimilarity,0.11421468368264076
ethnicity and label,ContingencySimilarity,0.15277894809412917
ethnicity and dod,ContingencySimilarity,0.19737725722106492
ethnicity and charttime,ContingencySimilarity,0.0
ethnicity and admittime_x,ContingencySimilarity,0.0
ethnicity and lab_time_from_admit,ContingencySimilarity,0.06317920905339702
ethnicity and valuenum,ContingencySimilarity,0.051902679045634836
insurance and label,ContingencySimilarity,0.313946830187523
insurance and dod,ContingencySimilarity,0.33488485363810927
insurance and charttime,ContingencySimilarity,0.0
insurance and admittime_x,ContingencySimilarity,-2.220446049250313e-16
insurance and lab_time_from_admit,ContingencySimilarity,0.11068458399722192
insurance and valuenum,ContingencySimilarity,0.11589547074804929
label and dod,ContingencySimilarity,0.40201005025125647
label and charttime,ContingencySimilarity,0.0
label and admittime_x,ContingencySimilarity,0.0
label and lab_time_from_admit,CorrelationSimilarity,0.9380761114086238
label and valuenum,CorrelationSimilarity,0.9695160442720478
dod and charttime,ContingencySimilarity,0.0
dod and admittime_x,ContingencySimilarity,0.0
dod and lab_time_from_admit,ContingencySimilarity,0.10007002747477212
dod and valuenum,ContingencySimilarity,0.11074331259958337
charttime and admittime_x,ContingencySimilarity,0.0
charttime and lab_time_from_admit,ContingencySimilarity,0.0
charttime and valuenum,ContingencySimilarity,0.0
admittime_x and lab_time_from_admit,ContingencySimilarity,0.0
admittime_x and valuenum,ContingencySimilarity,0.0
lab_time_from_admit and valuenum,CorrelationSimilarity,0.9762849490308482
All Pairs,Average Corr Similarity,0.21519148741859526
