"state","county_fips","week","mask_user_pct","mask_mandate","gop_vote_share_2016","deaths_per_10k","COVID_news","retail_visit_per_hundred","COVID_news_cable","urban_population_percentage","image_users","mask_users","population_density","week_counter","week_counter_log","population"
"Alabama","01003","2020-03-01 to 2020-03-07",0.021978021978022,"No",79.8122580574057,NA,0.909090909090909,7.20813137783671,0.733788395904437,57.72,91,2,114.6,1,0,223234
"Alabama","01073","2020-03-01 to 2020-03-07",0.0092378752886836,"No",46.2850156806392,NA,0.909090909090909,6.13159057538041,0.733788395904437,90.17,433,4,592.5,1,0,658573
"Alabama","01087","2020-03-01 to 2020-03-07",0.0192307692307692,"No",16.1510833043297,NA,0.909090909090909,3.73035200354217,0.733788395904437,44.45,52,1,35.2,1,0,18068
"Alabama","01089","2020-03-01 to 2020-03-07",0.00760456273764259,"No",58.825197515041,NA,0.909090909090909,5.3404449879193,0.733788395904437,83.56,263,2,417.7,1,0,372909
"Alaska","02020","2020-03-01 to 2020-03-07",0.00904977375565611,"No",58.3722741433406,NA,0.909090909090909,1.96944444444444,0.733788395904437,95.88,221,2,171.2,1,0,288000
"Arizona","04005","2020-03-01 to 2020-03-07",0.0115606936416185,"No",39.5716434660065,NA,0.909090909090909,3.05486631910563,0.733788395904437,68.53,173,2,7.2,1,0,143476
"Arizona","04013","2020-03-01 to 2020-03-07",0.00365408038976857,"No",51.8176752186004,0,0.909090909090909,2.89201844021533,0.733788395904437,97.64,4105,15,414.9,1,0,4485414
"Arizona","04015","2020-03-01 to 2020-03-07",0.0166666666666667,"No",76.8277083537929,NA,0.909090909090909,3.5012560031294,0.733788395904437,77.04,60,1,15,1,0,212181
"Arizona","04019","2020-03-01 to 2020-03-07",0.00544959128065395,"No",42.9042104894499,NA,0.909090909090909,2.32373608178909,0.733788395904437,92.48,734,4,106.7,1,0,1047279
"Arkansas","05119","2020-03-01 to 2020-03-07",0.00568181818181818,"No",40.6365610823512,NA,0.909090909090909,4.97102658511754,0.733788395904437,87.72,352,2,503.8,1,0,391911
"California","06001","2020-03-01 to 2020-03-07",0.00431499460625674,"No",15.7892094054337,NA,0.909090909090909,1.87832557204476,0.733788395904437,99.61,1854,8,2043.6,1,0,1671329
"California","06013","2020-03-01 to 2020-03-07",0.00286532951289398,"No",26.9618347062661,NA,0.909090909090909,1.98192325097137,0.733788395904437,99.21,698,2,1465.2,1,0,1153526
"California","06019","2020-03-01 to 2020-03-07",0.00495049504950495,"No",47.9565167985868,NA,0.909090909090909,2.29446272198707,0.733788395904437,89.19,808,4,156.2,1,0,999101
"California","06029","2020-03-01 to 2020-03-07",0.00570342205323194,"No",57.9464611345222,NA,0.909090909090909,2.4024607810247,0.733788395904437,89.79,526,3,103.3,1,0,900202
"California","06037","2020-03-01 to 2020-03-07",0.0070626812965065,"No",24.672690136065,0,0.909090909090909,2.12351556766951,0.733788395904437,99.39,15858,112,2419.6,1,0,10039107
"California","06041","2020-03-01 to 2020-03-07",0.0108108108108108,"No",16.8274445436239,0,0.909090909090909,1.47782680256234,0.733788395904437,93.48,185,2,485.1,1,0,258826
